年度,總計,台灣地區,新北市,台北市,桃園市,台中市,台南市,高雄市,宜蘭縣,新竹縣,苗栗縣,彰化縣,南投縣,雲林縣,嘉義縣,屏東縣,台東縣,花蓮縣,澎湖縣,基隆市,新竹市,嘉義市,金門縣,連江縣
2008,89837.000000,89469.000000,10403.000000,12214.000000,7070.000000,8240.000000,8042.000000,9734.000000,2095.000000,2052.000000,2902.000000,5516.000000,2595.000000,3785.000000,3193.000000,4115.000000,1223.000000,1593.000000,600.000000,1530.000000,1510.000000,1057.000000,329.000000,39.000000
2009,93079.000000,92689.000000,10741.000000,12474.000000,7086.000000,8502.000000,8628.000000,10172.000000,2270.000000,2191.000000,2825.000000,5882.000000,2714.000000,4059.000000,3440.000000,4238.000000,1131.000000,1679.000000,614.000000,1487.000000,1461.000000,1095.000000,355.000000,35.000000
2010,92379.000000,91947.000000,10724.000000,11893.000000,6466.000000,8185.000000,8570.000000,10102.000000,2328.000000,2115.000000,2977.000000,6251.000000,2878.000000,4311.000000,3545.000000,4273.000000,1142.000000,1550.000000,626.000000,1532.000000,1373.000000,1106.000000,395.000000,37.000000
2011,89632.000000,89138.000000,10607.000000,11816.000000,5934.000000,8189.000000,8122.000000,9672.000000,2199.000000,2126.000000,2973.000000,6300.000000,2766.000000,4211.000000,3282.000000,3855.000000,1035.000000,1473.000000,636.000000,1453.000000,1418.000000,1071.000000,461.000000,33.000000
2012,88588.000000,88065.000000,10348.000000,11158.000000,5415.000000,7999.000000,8164.000000,9492.000000,2313.000000,2056.000000,2795.000000,6337.000000,2773.000000,4344.000000,3625.000000,4189.000000,1031.000000,1537.000000,585.000000,1502.000000,1272.000000,1130.000000,475.000000,48.000000
2013,91642.000000,91096.000000,10634.000000,11254.000000,5549.000000,8216.000000,8944.000000,10134.000000,2354.000000,2134.000000,3101.000000,6483.000000,2751.000000,4356.000000,3725.000000,4191.000000,1136.000000,1527.000000,609.000000,1536.000000,1353.000000,1109.000000,516.000000,30.000000
2014,94364.000000,93820.000000,11311.000000,11908.000000,5631.000000,8419.000000,8995.000000,10580.000000,2392.000000,2239.000000,3038.000000,6532.000000,2865.000000,4460.000000,3557.000000,4428.000000,1125.000000,1575.000000,612.000000,1519.000000,1416.000000,1218.000000,510.000000,34.000000
2015,94708.000000,94173.000000,11683.000000,11783.000000,5854.000000,8724.000000,8719.000000,10425.000000,2466.000000,2276.000000,2748.000000,6774.000000,2833.000000,4403.000000,3624.000000,4465.000000,1120.000000,1499.000000,623.000000,1603.000000,1386.000000,1165.000000,501.000000,34.000000
2016,99840.000000,99193.000000,12704.000000,12310.000000,6335.000000,9347.000000,8755.000000,11208.000000,2591.000000,2457.000000,3309.000000,6744.000000,3021.000000,4650.000000,3496.000000,4494.000000,1124.000000,1616.000000,572.000000,1679.000000,1524.000000,1257.000000,601.000000,46.000000
2017,101239.000000,100627.000000,13116.000000,12721.000000,6592.000000,9386.000000,8827.000000,11729.000000,2650.000000,2404.000000,3040.000000,6628.000000,2902.000000,4640.000000,3682.000000,4628.000000,1130.000000,1580.000000,490.000000,1723.000000,1504.000000,1255.000000,575.000000,37.000000
2018,108186.000000,107617.000000,14476.000000,13707.000000,7038.000000,10497.000000,9067.000000,12486.000000,2715.000000,2508.000000,3259.000000,7175.000000,3178.000000,4829.000000,3727.000000,4685.000000,1193.000000,1649.000000,579.000000,1916.000000,1653.000000,1280.000000,530.000000,39.000000
