年度,總計,台灣地區,新北市,台北市,桃園市,台中市,台南市,高雄市,宜蘭縣,新竹縣,苗栗縣,彰化縣,南投縣,雲林縣,嘉義縣,屏東縣,台東縣,花蓮縣,澎湖縣,基隆市,新竹市,嘉義市,金門縣,連江縣
2008,3888.380000,4028.620000,2950.280000,9650.210000,4337.560000,4601.450000,3052.050000,6001.730000,3903.780000,5109.980000,5005.240000,4768.600000,2259.820000,2960.110000,1356.030000,2830.800000,1465.860000,2105.590000,3442.460000,5204.890000,7421.660000,5016.650000,544.300000,307.470000
2009,3914.470000,4052.280000,2891.570000,9593.200000,4491.560000,4832.980000,3055.950000,6013.350000,3698.830000,5222.150000,4111.640000,5619.330000,2245.460000,2963.370000,1361.260000,2805.830000,1768.710000,2105.230000,3485.810000,5196.080000,7478.030000,5017.890000,606.310000,310.990000
2010,3873.570000,4009.010000,2909.720000,9634.930000,4518.670000,4629.640000,2999.070000,6039.410000,3682.610000,5270.830000,4012.920000,4906.880000,2235.400000,2941.020000,1332.740000,2777.580000,1730.600000,2104.760000,3420.540000,5140.060000,7550.420000,4990.940000,626.640000,313.960000
2011,3935.490000,4071.640000,3041.490000,9753.390000,4576.220000,4685.480000,3029.510000,6041.040000,3920.360000,5356.630000,3932.340000,4860.120000,2221.880000,2972.920000,1336.170000,2949.400000,1730.600000,2034.030000,3357.300000,5083.760000,7661.920000,4975.110000,672.820000,313.960000
2012,3945.150000,4079.800000,2949.800000,9835.280000,4674.830000,4721.180000,3031.580000,5906.130000,4001.330000,5471.910000,4697.300000,5472.870000,2244.500000,2947.820000,1335.920000,2934.640000,1526.060000,1993.080000,3343.300000,5046.640000,7674.320000,4969.500000,727.990000,313.960000
2013,3941.110000,4073.700000,3004.840000,9884.180000,4700.660000,4597.550000,3048.670000,5926.340000,3933.420000,5438.070000,4712.430000,5463.700000,2239.090000,2938.150000,1350.720000,2593.570000,1570.090000,1997.740000,3325.920000,5062.470000,7392.650000,4963.130000,772.590000,343.920000
2014,3884.060000,4012.930000,2984.740000,9942.300000,4727.190000,4221.440000,3049.760000,6002.880000,3883.090000,5246.060000,4812.030000,4859.390000,2234.130000,3166.370000,1198.580000,2620.900000,1646.110000,1868.450000,3338.660000,5037.670000,7588.700000,4963.330000,772.590000,343.920000
2015,3883.980000,4009.460000,2987.740000,9951.480000,4964.480000,4107.540000,3041.940000,5981.610000,3883.090000,5961.040000,4831.430000,4770.180000,2225.840000,3067.910000,1169.370000,2616.200000,1605.010000,1848.910000,3277.660000,5024.540000,7622.440000,4383.000000,854.730000,391.720000
2016,3896.670000,4022.730000,2996.790000,9917.980000,4967.620000,4159.780000,3031.380000,5986.610000,3778.680000,6001.830000,5726.780000,4787.130000,2079.940000,2867.430000,1119.990000,2638.970000,1601.650000,1863.630000,4067.620000,5024.470000,7624.630000,4441.650000,854.730000,393.220000
2017,3887.390000,4011.910000,2973.440000,9872.190000,5061.680000,4179.820000,3036.490000,5925.390000,3671.870000,6332.860000,4104.450000,4826.120000,2269.380000,2994.710000,1162.920000,2846.620000,1481.720000,1858.640000,4147.720000,5015.810000,7748.090000,4433.820000,884.740000,402.110000
2018,3913.620000,4039.890000,3050.040000,9818.160000,5145.530000,4208.000000,3054.500000,5923.050000,3655.930000,6453.270000,4315.970000,4486.150000,2253.460000,2749.360000,1262.140000,2623.720000,1488.240000,1853.580000,4125.750000,4998.210000,7917.920000,4569.590000,892.050000,402.110000
