年度,總計,台灣地區,新北市,台北市,桃園市,台中市,台南市,高雄市,宜蘭縣,新竹縣,苗栗縣,彰化縣,南投縣,雲林縣,嘉義縣,屏東縣,台東縣,花蓮縣,澎湖縣,基隆市,新竹市,嘉義市,金門縣,連江縣
2008,162788.396000,157473.080000,20663.079000,37183.187000,7278.003000,16884.558000,12182.691000,3866.125000,3744.521000,4034.528000,7483.652000,3293.199000,6175.108000,5608.618000,7254.322000,8021.504000,2676.379000,3716.639000,1366.199000,1467.999000,2267.272000,2305.487000,4390.598000,924.717000
2009,141824.866000,137836.803000,12753.215000,24014.821000,6930.680000,7567.306000,7915.178000,15027.228000,3432.389000,4486.783000,12460.700000,4714.634000,7311.012000,7789.188000,4740.800000,3722.289000,1620.954000,2223.122000,746.460000,4690.535000,2311.460000,3378.041000,2909.173000,1078.888000
2010,171533.238000,164999.494000,8718.849000,37073.918000,7576.109000,14404.725000,10746.981000,11770.151000,3408.134000,6686.791000,14845.257000,3807.816000,7141.454000,2533.858000,10691.572000,10287.646000,5439.316000,1894.948000,876.257000,2592.897000,1914.871000,2587.932000,5323.529000,1210.214000
2011,150729.201000,143377.510000,26175.787000,20824.795000,10144.180000,10418.743000,6970.820000,8412.683000,5788.332000,5427.376000,3972.147000,2715.492000,5269.454000,4787.343000,5917.174000,8444.378000,3321.259000,3328.246000,1585.313000,4138.923000,2930.723000,2804.332000,5727.881000,1623.809000
2012,107935.075000,100139.764000,11443.922000,11140.164000,12320.209000,12552.141000,6931.848000,-5074.064000,3685.273000,6517.138000,2963.043000,4387.624000,3438.666000,3877.651000,4007.488000,6490.062000,2415.514000,3188.858000,1605.678000,3121.030000,3461.708000,1665.801000,6554.397000,1240.913000
2013,136191.661000,128768.636000,15973.114000,12605.182000,14326.245000,23561.766000,5636.393000,1828.228000,4998.583000,5002.858000,1674.299000,5915.495000,5758.016000,4357.177000,4628.184000,5542.589000,2176.171000,3453.345000,2069.142000,3410.671000,3620.457000,2230.713000,5927.386000,1495.638000
2014,153537.624000,148075.517000,17419.674000,39164.952000,6984.985000,16811.279000,10272.115000,4547.514000,4003.882000,4095.253000,2934.358000,6540.326000,6341.618000,5030.348000,3623.483000,6004.225000,1708.909000,3243.950000,1432.898000,3190.200000,3007.715000,1717.826000,4268.187000,1193.919000
2015,185561.458000,179077.882000,17292.697000,53621.596000,18517.240000,17253.001000,11307.865000,5124.698000,4905.080000,4741.159000,5565.191000,5441.361000,3139.377000,4225.139000,5192.249000,6100.883000,2343.870000,3151.450000,2211.645000,3511.847000,3441.253000,1990.271000,5363.641000,1119.935000
2016,183761.076000,178775.853000,20922.780000,42900.737000,14892.633000,19373.455000,13725.658000,12302.390000,6811.965000,3517.571000,4747.656000,2773.119000,3908.730000,5019.179000,5001.616000,6647.801000,2816.068000,3186.449000,1679.162000,3684.741000,3336.047000,1528.087000,3856.275000,1128.946000
2017,201222.234000,196595.128000,24370.107000,39137.455000,16981.318000,16277.029000,17774.337000,15430.776000,3905.397000,5004.372000,6143.081000,4860.259000,4018.250000,5906.503000,6853.450000,7780.880000,5876.293000,4635.530000,1457.224000,3569.316000,3865.643000,2747.897000,3478.712000,1148.393000
2018,216257.437000,211551.533000,30020.634000,33585.465000,12424.348000,16279.185000,21357.481000,11842.415000,5059.260000,5366.367000,5764.312000,5831.615000,8713.015000,7029.184000,9735.489000,11487.590000,6984.168000,7391.132000,2583.135000,3857.226000,2748.664000,3490.841000,3108.775000,1597.128000
